order,url,page_type,section,opt_a_link,opt_a_text,opt_a_img,opt_b_link,opt_b_text,opt_b_img,other_images,other_text,match_taxon,match_common,image_credits
112,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=25,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=26,"Paa la kinywa linaendelea nyuma ya safu mbili za meno ya taya ya juu kwa umbali unaozidi urefu wa jino la mwisho la kila safu ya meno.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_25a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=27,"Paa la kinywa linaishia ama kabla ya mwisho wa safu za meno ya juu, mwisho wa safu za meno, au nyuma ya safu za meno. Iwapo paa la kinywa linaendelea nyuma ya safu za meno, ni kwa umbali usiozidi urefu wa jino la mwisho la kila safu ya meno.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_25b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
110,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=24,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=93,"A.  Kila kato la juu lina “notch” nyuma ya sehemu inayotumika kukata ya jino.
B.  Kwenye kila upande wa taya ya juu, jino la kwanza nyuma ya kato lina safu tatu za ncha kwa mbele, na ncha iliyo upande wa ulimi iko nyuma sana ya ncha hizo zingine mbili.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_24a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=25,"A.  Kato la juu kamwe halina “notch” nyuma ya sehemu inayotumika kukata ya jino.
B.  Kwenye kila upande wa taya ya juu, jino la kwanza nyuma ya kato lina safu tatu za ncha sehemu ya mbele, lakini ncha iliyo upande wa ulimi haiko nyuma sana ya ncha hizo zingine mbili.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_24b.jpg,,"['', '', '©R. Banasiak & P. Lai', '©R. Banasiak & P. Lai', 'Chagua', 'Chagua']",,,©R. Banasiak & P. Lai | ©R. Banasiak & P. Lai
106,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=22,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=23,"Kila kato la juu lina mstari mmoja kwenye sehemu inayoonekana.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_22a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=24,"Hakuna mstari kwenye sehemu inayoonekana ya kila kato la juu.

",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_22b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
96,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=17,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=18,"A.  Kwenye kila upande wa taya ya juu, jino la kwanza na la pili nyuma ya kato yana safu mbili kuu za ncha. Kama safu ya tatu ipo, sehemu ya mbele ya jino la kwanza daima lina ncha mbili tu.
B.  Fuu refu kuliko yote linaweza kuwa zaidi ya 50 mm au hapana.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_17a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=22,"A.  Kwenye kila upande wa taya ya juu, jino la kwanza na la pili nyuma ya kato yana safu 3 kuu za ncha. Sehemu ya mbele ya jino la kwanza daima lina ncha tatu (ingawa ncha ya upande wa ulimi inaweza kuwa nyuma ya ncha hizo zingine mbili).
B.  Fuu refu kuliko yote halizidi kamwe 50 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_17b.jpg,,"['', '', '©R. Banasiak & P. Lai', '©R. Banasiak & P. Lai', 'Chagua', 'Chagua']",,,©R. Banasiak & P. Lai | ©R. Banasiak & P. Lai
88,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=14,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=15,"Kila jino lililo nyuma ya kato kwenye taya ya juu lina “transverse plates”.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_14a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=17,"Meno yaliyopo nyuma ya kato kwenye taya ya juu hayana “transverse plates”.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_14b.jpg,,"['', '', '©R. Banasiak & P. Lai', '©R. Banasiak & P. Lai', 'Chagua', 'Chagua']",,,©R. Banasiak & P. Lai | ©R. Banasiak & P. Lai
86,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=13,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=77,"A.  Kwenye taya ya juu, safu mbili za meno yaliyo nyuma ya kato yanakutana nyuma.
B.  Kato za juu zina rangi ya machungwa iliyokolea.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_13a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=14,"A.  Kwenye taya ya juu, safu mbili za meno yaliyo nyuma ya kato hayakutani nyuma.
B.  Kato za juu zina rangi ya machungwa lakini isiyokolea.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_13b.jpg,,"['', '', '©R. Banasiak & P. Lai', '©R. Banasiak & P. Lai', 'Chagua', 'Chagua']",,,©R. Banasiak & P. Lai | ©R. Banasiak & P. Lai
84,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=12,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=474,"Paa la “cranium” ni gumu (rough) na linafunika eneo lililo nyuma ya obiti.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_12a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=13,"Paa la “cranium” sio gumu wala halifuniki eneo lililo nyuma ya obiti.

",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_12b.jpg,,"['', '', '©R. Banasiak & P. Lai', '©R. Banasiak & P. Lai', 'Chagua', 'Chagua']",,,©R. Banasiak & P. Lai | ©R. Banasiak & P. Lai
42,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=1,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=2,"Kila upande wa taya ya juu una meno 4 au zaidi nyuma ya kato.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=12,"Kila upande wa taya ya juu una meno 3 au zaidi nyuma ya kato.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_1b.jpg,,"['', '', '©P.Lai', '©R. Killackey & P.Lai', 'Chagua', 'Chagua']",,,©P.Lai | ©R. Killackey & P.Lai
159,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=166,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_166a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_166b.jpg,"['Spishi 2 zimepatikana Tanzania: Lepus capensis na Lepus victoriae. Lepus ana masikio marefu na mkia mweupe, tofauti na Pronolagus.']",Lepus,,©B. Stanley | ©R. Banasiak
160,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=64,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_rupestris_64_a.jpg,,"Pronolagus rupestris (A. Smith, 1834)",,
158,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=13&key=1,Option-page,Sehemu: Lagomorpha,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=166,"Upana wa “mesopterygoid space” (A) ni zaidi ya urefu wa paa gumu la kinywa (hard palate) (B).
",http://archive.fieldmuseum.org/tanzania/Key_Images/Lagomor_1a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=64,"Upana wa “mesopterygoid space” (A) ni chini ya urefu wa paa gumu la kinywa (B).

",http://archive.fieldmuseum.org/tanzania/Key_Images/Lagomor_1b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
165,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=30,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_G_zanzibaricus_30_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_G_zanzibaricus_30_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_G_zanzibaricus_30.jpg,,"Galago zanzibaricus Matschie, 1893",,
167,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=56,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_56a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_56b.jpg,['Spishi 2 zimepatikana Tanzania: Otolemur crassicaudatus na Otolemur garnettii. Utafiti uliofanyika karibuni unaonyesha kwamba kuna spishi zaidi katika jenasi hii kuliko zinazojulikana.'],Otolemur,,©P. Lai | ©P. Lai
168,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=58,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_58a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_58b.jpg,"['Spishi 3 zimepatikana Tanzania: Galago garnettii, Galago moholi na Galago senegalensis. Taarifa bado ni chache sana kuhusu uhusiano baina ya spishi mbalimbali za mnyama huyu ambaye anatembea usiku.']",Galago,,©P. Lai | ©P. Lai
166,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=3,Option-page,Sehemu: Primates,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=56,"A.  Fuu refu kuliko yote ni zaidi ya 60 mm.
B.  Kwenye kila upande wa taya ya juu, jino la kwanza nyuma ya chonge liko juu zaidi kuliko jino la pili nyuma ya chonge.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=58,"A.  Fuu refu kuliko yote ni chini ya 55 mm.
B.  Kwenye kila upande wa taya ya juu, jino la kwanza nyuma ya chonge lina kimo karibu sawa na cha jino la pili nyuma ya chonge.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_3b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
164,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=2,Option-page,Sehemu: Primates,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=30,"Mfupa wa “premaxilla” unaendelea mbele kwa angalau 2.5 mm na kuvuka kato za juu.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=3,"Mfupa wa “premaxilla” hauendelei mbele kwa angalau 2.5 mm wala kuvuka kato za juu.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_2b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
170,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=57,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_57a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_57b.jpg,['Spishi 2 zimepatikana Tanzania: Papio anubis na Papio cynocephalus. Hatufahamu vizuri uhusiano kati ya spishi mbalimbali za nyani.'],Papio,,©B. Stanley | ©P. Lai
173,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=57,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_sapiens_57_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_sapiens_57_b.jpg,,"Homo sapiens Linnaeus, 1758",,
174,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=58,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_troglodytes_58_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_troglodytes_58.jpg,,"Pan troglodytes (Blumenbach, 1775)",,
172,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=6,Option-page,Sehemu: Primates,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=57,"A.  Meno kwenye taya ya juu yamejipanga katika duara (safu za meno haziko sambamba).
B.  Chonge siyo ndefu kuliko kato ndefu kabisa.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_6a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=58,"A.  Meno katika taya ya juu yamejipanga katika mraba (safu za meno ni sambamba).
B.  Chonge ni ndefu kuliko kato ndefu kabisa.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_6b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
177,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=63,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_63a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_63b.jpg,['Spishi 2 zimepatikana Tanzania: Cercopithecus aethiops (tumbili) na Cercopithecus mitis (kima). Tumbili anaishi katika mbuga za “savannah” lakini kima anaishi msituni.'],Cercopithecus,,©B. Stanley | ©P. Lai
178,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=44,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_patas_44_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_E_patas_44_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_E_patas_44.jpg,,"Erythrocebus patas (Schreber, 1775)",,
176,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=8,Option-page,Sehemu: Primates,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=63,"A.  Kwenye kila upande wa taya ya juu, safu ya meno imeinama kidogo, ukilinganisha na “longitudinal axis” ya fuu, na…
B.  jino la mwisho ni dogo kuliko jino la tatu kutoka mwisho.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_8a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=44,"A.  Kwenye taya ya juu, safu za meno haziinami, ila ziko sambamba, ukilinganisha na longitudinal axis ya fuu, na…
B.  jino la mwisho ni kubwa kuliko jino la tatu kutoka la mwisho.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_8b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
180,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=35,Match-page,,,,,,,,,,"Cercocebus sanjei Mittermeier, 1986",,
182,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=65,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_65a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_65b.jpg,['Spishi 2 zimepatikana Tanzania: Colobus angolensis (Angolan Colobus) na Colobus guereza (mbega mweusi na mweupe). Ni rahisi kuzitambua spishi hizi mbili kwa sababu zina manyoya marefu meusi na meupe kwenye kiwiliwili. Matumbo ya spishi hizi mbili ni imara na wanyama hawa wanaweza kula mimea ambayo wanyama wengine wanashindwa. Wanyama wote wa jenasi hii hawana kidole gumba. '],Colobus,,©P. Lai | ©P. Lai
183,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=61,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_61a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_61b.jpg,['Kuna utata kuhusu kundi hili la wanyama. Piliocolobus kirkii wanapatikana Zanzibar na Piliocolobus gordonorum katika milima ya Udzungwa. Badhi ya wataalamu wa biolojia wanawaita Procolobus pennantii wanyama hawa wa Zanzibar na Udzungwa.  '],Piliocolobus,,©R. Banasiak | ©B. Stanley
181,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=10,Option-page,Sehemu: Primates,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=65,"“Temporal ridge” imejichomoza.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_10a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=61,"“Temporal ridge” haijachomoza.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_10b.jpg,,"['', '', '©P. Lai', '©B. Stanley; USNM 452646', 'Chagua', 'Chagua']",,,©P. Lai | ©B. Stanley; USNM 452646
179,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=9,Option-page,Sehemu: Primates,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=35,"A.  Kuna mbonyeo chini kidogo ya obiti.
B.  Kato za juu hazichomozi kutokea kwenye fuu na kato za katikati za taya ya juu ni kubwa sana kuliko zile za pembeni. 
C.  Mwisho wa paa la kinywa una mashimo ambayo yako mbele ya mstari wa nyuma wa meno ya mwisho katika safu ya juu ya meno.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_9a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=10,"A.  Hakuna mbonyeo chini kidogo ya obiti.
B.  Kato za juu zinachomoza kutoka kwenye fuu na kato za juu za katikati ni saizi moja na kato za pembeni.
C.  Mwisho wa paa la kinywa uko nyuma sana ya mstari wa nyuma wa meno ya mwisho katika safu ya juu ya meno.

",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_9b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
175,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=7,Option-page,Sehemu: Primates,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=8,"Kila upande wa taya ya chini una jino lenye ncha 4.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_7a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=9,"Jino la mwisho la kila upande wa taya ya chini lina ncha 5. 
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_7b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
171,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=5,Option-page,Sehemu: Primates,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=6,"Fuu refu kuliko yote ni zaidi ya 150 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_5a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=7,"Fuu refu kuliko yote ni chini ya 150 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_5b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
169,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=4,Option-page,Sehemu: Primates,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=57,"A.  Sehemu ya chini ya tundu la jicho liko nyuma sana ya jino la mwisho la taya ya juu.
B.  “Rostrum » ina urefu karibu sawa na wa «braincase».
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_4a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=5,"A.  Sehemu ya chini ya tundu la jicho liko kwenye usawa wa, au mbele ya jino la mwisho la taya ya juu
B.  ""Rostrum"" ni fupi kuliko ""braincase"".
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_4b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
163,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=1,Option-page,Sehemu: Primates,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=2,"“Postorbital bar” haina mfupa bapa (bony plate) kati ya obiti na “temporal fossa” (ukiangalia fuu kutoka mbele, utaona sehemu ya nyuma ya fuu kupitia tundu la jicho).
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=14&key=4,"“Postorbital bar” inatenganisha obiti na “tempora fossa” (ukiangalia fuu kutoka mbele, hutaona sehemu ya nyuma ya fuu kupitia tundu la jicho).
",http://archive.fieldmuseum.org/tanzania/Key_Images/Primates_1b.jpg,,"['', '', '©P. Lai', '©B. Stanley; USNM 452646', 'Chagua', 'Chagua']",,,©P. Lai | ©B. Stanley; USNM 452646
189,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=337,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_larvatus_337_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_larvatus_337_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_larvatus_337.jpg,,"Potamochoerus larvatus (F. Cuvier, 1822)",,
190,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=339,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_S_scrofa_339_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_S_scrofa_339_b.jpg,,"Sus scrofa Linnaeus, 1758",,
188,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=26&key=2,Option-page,Sehemu: Suidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=337,"Ukichanganya taya za juu na chini, kuna jumla ya meno 21 kila upande.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Suidae_2a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=339,"Ukichanganya taya za juu na chini, kuna jumla ya meno 22 kila upande

",http://archive.fieldmuseum.org/tanzania/Key_Images/Suidae_2b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
