order,url,page_type,section,opt_a_link,opt_a_text,opt_a_img,opt_b_link,opt_b_text,opt_b_img,other_images,other_text,match_taxon,match_common,image_credits
271,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=360,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_O_oreotragus_360_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_O_oreotragus_360_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_O_oreotragus_360.jpg,,"Oreotragus oreotragus (Zimmermann, 1783)",,
273,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=179,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_179a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_179b.jpg,"[""Spishi 2 zimepatikana Tanzania: Raphicerus sharpei (Sharpe's Grysbok) na Raphicerus campestris (Steinbok). Dondoro huyu ana pembe mbili zilizonyooka na zilizo laini (smooth).""]",Raphicerus,,©B. Stanley | ©R. Banasiak
274,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=384,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_S_grimmia_384_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_S_grimmia_384_b.jpg,,"Sylvicapra grimmia (Linnaeus, 1758)",,
272,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=29,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=179,"Chaguo A
A.  Ama macho yamezungukwa na mayoya meupe au mkia unaonekana kwa shida, au…
B.   Kuna sehemu ya manyoya marefu karibu na tako na kuna manyoya yamechanganyika na mengine meupe.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_29a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=384,"Chaguo B
A.  Macho hayajazungukwa na manyoya meupe na manyoya hayajachanganyika na manyoya meupe.
B.  Mkia unaonekana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_29b.jpg,,,,,©P. Lai & B. Stanley | ©P. Lai
270,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=28,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=360,"Chaguo A
A.  Manyoya ni magumu.
B.  Kwato ni bapa mwishoni.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_28a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=29,"Chaguo B
A.  Manyoya siyo magumu.
B.  Kwato siyo bapa mwishoni.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_28b.jpg,,,,,©R. Banasiak & P. Lai | ©P. Lai
268,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=27,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=171,"Chaguo A
Urefu wa kichwa na kiwiliwili ni zaidi ya 1200 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_27a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=28,"Chaguo B
Urefu wa kichwa na kiwiliwili ni chini ya 1200 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_27b.jpg,,,,,©B. Stanley | ©B. Stanley
266,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=26,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=374,"Chaguo A
Manyoya ni kama sufu.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_26a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=27,"Chaguo B
Manyoya siyo kama sufu.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_26b.jpg,,,,,©B. Stanley | ©B. Stanley
246,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=19,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=20,"Chaguo A
Kuna pembe.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_19a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=26,"Chaguo B
Hakuna pembe.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_19b.jpg,,,,,©R. Banasiak | ©R. Banasiak & B. Stanley
244,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=18,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=359,"Chaguo A
A.  Urefu wa kichwa na kiwiliwili ni chini ya 62 mm.
B.  Iwapo kuna pembe, basi zinajitokeza kutoka kichwani kwenye usawa na uso.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_18a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=19,"Chaguo B
A.  Urefu wa kichwa na kiwiliwili ni zaidi ya 62 mm.
B.  Iwapo kuna pembe, basi zinatokea kwenye pembe ba uso au kwenye usawa mmoja na uso. 
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_18b.jpg,,,,,©R. Banasiak | ©R. Banasiak
242,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=17,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=354,"Chaguo A
A.  Kuna kishungi cha manyoya juu ya kichwa.
B.  Kuna mkonga.
C.  Iwapo kuna pembe, basi zinatokea kwenye usawa mmoja na uso.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_17a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=18,"Chaguo B
A.  Kishungi cha manyoya kinaweza kuwepo au hapana juu ya kichwa.
B.  Hakuna mkonga.
C.  Iwapo kuna pembe, ama zinajitokeza kwenye pembetatu na usawa wa uso au kwenye usawa mmoja na uso.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_17b.jpg,,,,,©B. Stanley | ©R. Banasiak
226,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=9,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=10,"Chaguo A
Urefu wa kichwa na kiwiliwili ni zaidi ya 1500 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_9a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=17,"Chaguo B
Urefu wa kichwa na kiwiliwili ni chini ya 1500 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_9b.jpg,,,,,©B. Stanley | ©R. Banasiak
222,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=7,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=8,"Chaguo A
Kuna sehemu nyeusi ya ngozi bila manyoya chini ya sikio.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_7a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=9,"Chaguo B
Hakuna sehemu nyeusi ya ngozi bila manyoya chini ya sikio.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_7b.jpg,,,,,©P. Lai | ©R. Banasiak
220,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=6,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=345,"Chaguo A
A.  Kuna mistari wima mitatu myeusi kwenye tako, mmoja juu ya mkia na mwingine kwenye kila upande wa mkia.
B.  Kuna kishungi cha manyoya meusi, sehemu ya nyuma, chini ya kila mguu wa nyuma.
C.  Hakuna manyoya meusi usoni.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_6a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=7,"Chaguo B
A.  Hakuna mistari wima mitatu myeusi kwenye tako.
B.  Hakuna kishungi cha manyoya meusi sehemu ya chini ya kila mguu wa nyuma.
C.  Manyoya meusi yapo usoni au hayapo.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_6b.jpg,,,,,"©P. Lai & B. Stanley | ©R. Banasiak, P. Lai & B. Stanley"
218,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=5,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=175,"Chaguo A
A.  Kuna doa jeupe kwenye tako chini ya mkia (pembeni kuna mstari wima mweusi) ambao mara nyingine unaendelea na kuvuka mgongo, juu ya mkia.
B.  Mara nyingi (lakini siyo wakati wote) kuna mstari uliolala (horizontal) pembeni kati ya miguu ya mbele na nyuma.
C.  Uso una sehemu nyeupe kuzunguka jicho na mstari wima mweupe ambao mara nyingine unaanzia kwenye jicho au unapita kwenye jicho.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_5a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=6,"Chaguo B
A.  Iwapo kuna doa jeupe kwenye tako chini ya mkia, hauendelei kamwe haliendelei na kuvuka mkia.
B.  Hakuna kamwe mstari uliolala pembeni kati ya miguu ya mbele na nyuma.
C.  Macho yanazungukwa na sehemu nyeupe au hapana na mstari wima mweupe unapita kwenye macho.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_5b.jpg,,,,,"©B. Stanley | ©R. Banasiak, P. Lai & B. Stanley"
216,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=4,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=387,"Chaguo A
A.  Jinsia zote mbili zina pembe ndefu sana na zilizonyooka.
B.  Sehemu ya juu ya kila mguu ni nyeusi.
C.  Uso ni mweusi na una madoa meupe na mistari myeupe.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_4a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=5,"Chaguo B
Iwapo uso una sehemu nyeupe na nyeusi au kama kuna manyoya meusi miguuni, pembe siyo ndefu sana wala hazijanyooka.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_4b.jpg,,,,,©Chicago Zoological Society | ©B. Stanley
214,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=3,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=352,"Chaguo A
Mnyama ana shingo ndefu sana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=4,"Chaguo B
Mnyama hana shingo ndefu sana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_3b.jpg,,,,,©B. Stanley | ©R. Banasiak & B. Stanley
210,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=1,Option-page,Sehemu: Bovidae,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=2,"Chaguo A
Kuna mistari wima myeupe kwenye upande wa kiwiliwili, wala madoa meupe kati ya miguu ya nyuma na mbele wala alama nyeupe zenye umbo la “V” (chevron) kwenye shingo na kifua.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=3,"Chaguo B
Hakuna mistari wima myeupe kwenye upande wa kiwiliwili, wala madoa meupe pembeni kati ya miguu ya nyuma na mbele wala alama nyeupe zenye umbo la “V” kwenye shingo na kifua.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Bovidae_2_1b.jpg,,,,,"©R. Banasiak, B. Stanley & Chicago Zoological Society | ©R. Banasiak & B. Stanley"
202,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=24&key=3,Option-page,Sehemu: Artiodactyls,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=25&key=1,"Chaguo A
Pua ya mnyama ni bapa na ina umbo la kisahani (disc-like). 
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Artiodactyls_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=26&key=1,"Chaguo B
Pua ya mnyama siyo bapa na haina umbo la kisahani.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Artiodactyls_2_3b.jpg,,,,,©R. Banasiak & P. Lai | ©B. Stanley
200,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=24&key=2,Option-page,Sehemu: Artiodactyls,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=340,"Chaguo A
A.  Kuna vidole 4 kwenye kila mguu na vyote vinafika ardhini na hivyo vinasaidia kubeba uzito wa mnyama.
B.  Mnyama ni mkubwa sana na ana pua pana sana.
C.  Manyoya ya mnyama hayaonekani wazi.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Artiodactyls_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=24&key=3,"Chaguo B
A.  Kuna vidole 4 kwenye kila mguu, lakini iwapo vyote vinafika ardhini, viwili tu ndivyo vinasaidia kubeba uzito wa mnyama.
B.  Mnyama hana pua pana sana.
C.  Manyoya ya mnyama yaonekana wazi.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Artiodactyls_2_2b.jpg,,,,,©R. Banasiak | ©R. Banasiak & P. Lai; Chicago Zoological Society
198,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=24&key=1,Option-page,Sehemu: Artiodactyls,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=343,"Chaguo A
A.  Shingo ni ndefu sana.
B.  Kimo cha mnyama ni zaidi ya 3,000 mm.
C.  Kichwani kuna pembe zilizofunikwa na ngozi.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Artiodactyls_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=24&key=2,"Chaguo B
A.  Kwa kawaida, shingo siyo ndefu sana; kama ni ndefu sana, basi...
B.  kimo cha mnyama ni chini ya 3,000 mm.
C.  Iwapo pembe zipo juu ya kichwa, basi hazijafunikwa na ngozi.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Artiodactyls_2_1b.jpg,,,,,©R. Banasiak & B. Stanley | ©R. Banasiak & B. Stanley
194,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=1&key=10,Option-page,Sehemu: General,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=23&key=1,"Chaguo A
Kuna kidole kimoja au vinne kwenye kila mguu; kidole cha katikati ni kikubwa kuliko vingine kwenye wanyama walio na vidole vitatu kila mguu, 
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/General_2_10a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=24&key=1,"Chaguo B
Kuna vidole viwili au vinne kwenye kila mguu; vidole viwili vikubwa kabisa vina saizi na umbo karibu sawa.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/General_2_10b.jpg,,,,,©R. Banasiak & B. Stanley | ©R. Banasiak; Chicago Zoological Society
276,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=3,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_stuhlmanni_3_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_stuhlmanni_3_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_C_stuhlmanni_3.jpg,,"Chrysochloris stuhlmanni Matschie, 1894",,
280,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=66,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_A_albiventris_66_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_A_albiventris_66_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_A_albiventris_66.jpg,,"Atelerix albiventris (Wagner, 1841)",,
282,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=3,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_stuhlmanni_3_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_stuhlmanni_3_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_C_stuhlmanni_3.jpg,,"Chrysochloris stuhlmanni Matschie, 1894",,
284,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=2,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_velox_2_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_velox_2_b.jpg,,"Potamogale velox (Du Chaillu, 1860)",,
287,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=125,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_phillipsorum_125_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_phillipsorum_125_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_C_phillipsorum_125_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_C_phillipsorum_125_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_C_phillipsorum_125_c.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_C_phillipsorum_125.jpg,,"Congosorex phillipsorum Stanley, Rogers and Hutterer, 2005",,
289,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=129,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_zinki_129_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_zinki_129_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_zinki_129.jpg,,"Myosorex zinki Heim de Balsac and Lamotte, 1956",,
291,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=127,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_geata_127_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_geata_127.jpg,,"Myosorex geata (Allen and Loveridge, 1927)",,
292,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=128,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_kihaulei_128_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_kihaulei_128_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_M_kihaulei_128_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_kihaulei_128.jpg,,"Myosorex kihaulei Stanley and Hutterer, 2000",,
290,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=3&key=4,Option-page,Sehemu: Soricidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=127,"Chaguo A
A.  Urefu kati ya sehemu ya fuu linapokutana na pingili ya kwanza na sehemu ya mbele ya kato ni zaidi ya 20.65 mm.B.  Urefu wa sehemu ya chini ya fuu (basal length) ni zaidi ya 18.42 mm.C.  Urefu wa safu ya meno ya juu ni zaidi ya 8.90 mm.D.  Urefu mkubwa kabisa wa taya ya chini ni zaidi ya 12.90 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Soricidae_2_4a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=128,"Chaguo B
A.  Urefu kati ya sehemu ya fuu linapokutana na pingili ya kwanza na sehemu ya mbele ya kato ni chini ya 20.85 mm.B.  Urefu wa sehemu ya juu ya fuu (basal length) ni chini ya 18.50 mm.C.  Urefu wa safu ya meno ya juu ni chini ya 9.00 mm.D.  Urefu wa juu kabisa wa taya ya chini ni chini ya 12.90 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Soricidae_2_4b.jpg,,,,,©R. Banasiak | ©R. Banasiak
288,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=3&key=3,Option-page,Sehemu: Soricidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=129,"Chaguo A
A.  Urefu kati ya sehemu ya fuu linapokutana na pingili ya kwanza na sehemu ya mbele ya kato ni 22.0 mm au zaidi.B.  Urefu wa mguu wa nyuma ni 15 mm au zaidi.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=3&key=4,"Chaguo B
A.  Urefu kati ya sehemu ya fuu linapokutana na pingili ya kwanza na sehemu ya mbele ya kato ni chini ya 22.0 mm.B.  Urefu wa mguu wa nyuma ni chini ya 15 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/,,,,,©R. Banasiak | ©R. Banasiak
286,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=3&key=2,Option-page,Sehemu: Soricidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=125,"Chaguo A
A.  Kuna mpasuko mwembamba juu ya fuu, nyuma ya matundu mawili.B.  Miguu ya nyuma ina magamba yanayoonekana wazi.C.  Mboo ni nyembamba (lakini siyo nyembamba kama ya Crocidura) na imechongoka mwishoni. 
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=3&key=3,"Chaguo B
A.  Hakuna mpasuko juu ya fuu, nyuma ya matunda mawili.B.  Magamba ya miguu ya nyuma hayaonekani wazi.C.  Mboo ni fupi, pana na haijachongoka mwishoni.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/,,,,,©R. Banasiak | ©R. Banasiak
295,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=118,Match-page,,,,,,,,,,"Suncus murinus (Linnaeus, 1766)",,
298,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=123,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_S_lunaris_123_a2.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_S_lunaris_123_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_S_lunaris_123.jpg,,"Sylvisorex lunaris Thomas, 1906",,
299,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=116,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_S_lixus_116_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_S_lixus_116.jpg,,"Suncus lixus (Thomas, 1898)",,
